,USDT_BTC,USDT_BTC,USDT_BTC,USDT_XRP,USDT_XRP,USDT_XRP,USDT_BCH,USDT_BCH,USDT_BCH,USDT_ETH,USDT_ETH,USDT_ETH,USDT_LTC,USDT_LTC,USDT_LTC,USDT_ETC,USDT_ETC,USDT_ETC,USDT_STR,USDT_STR,USDT_STR,USDT_XMR,USDT_XMR,USDT_XMR,USDT_ZEC,USDT_ZEC,USDT_ZEC,USDT_DASH,USDT_DASH,USDT_DASH,USDT_NXT,USDT_NXT,USDT_NXT,USDT_REP,USDT_REP,USDT_REP
,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price,quoteVolume,volume,price
2017-11-20 00:30:00,26.46250581,212982.85402878,8048.4764201,122784.09541293,28542.18446623,0.23245831,98.14539102,116310.91291221,1185.08787527,686.18708163,243672.31418035,355.11061152,270.26104416,19378.74850719,71.7038172,1347.15233066,24207.1699801,17.96914085,410132.45793017,14797.82105797,0.03608058,5.76291327,741.81937332,128.72298064,7.03442512,2100.42475048,298.59223954,106.17279731,46690.70484791,439.76146462,355131.94738316,27060.37256915,0.07619808,6.0,122.55524964,20.42587494
2017-11-20 01:00:00,56.11046498,452558.69422056,8065.49534711,69449.44826901,16145.09298347,0.23247258,159.10577569,187783.98427814,1180.24618191,402.83884565,143419.20059059,356.02127783,508.76001536,36712.31031915,72.16036876,12933.36004706,234803.28528598,18.15485569,48950.64023647,1782.49038632,0.03641403,28.82904816,3715.39067372,128.87663349,15.68742087,4697.61596356,299.45113365,94.94206534,42055.82166281,442.9629955,183042.12557169,14325.74596147,0.07826474,125.11082767,2519.30254666,20.13656686
2017-11-20 01:30:00,50.40063667,404581.24518971,8027.30425487,453490.74691017,106070.28851581,0.23389736,126.03392386,148084.74393641,1174.959403,321.4947201,114666.81697163,356.66780759,764.43423097,55387.07242646,72.4549872,7516.23484321,138580.40807861,18.43747713,244236.09878138,9013.66933113,0.03690555,26.67907719,3436.43617018,128.80641057,5.31148812,1587.62950524,298.90483973,49.57492949,22015.26214549,444.08055386,113082.54472765,8800.89514077,0.07782717,0.0,0.0,20.30708674
2017-11-20 02:00:00,57.18535316,457861.03215838,8006.61370189,85177.91098294,19982.59325577,0.23459829999999998,90.11406381,106519.4135047,1182.05093634,276.0039682,98722.5975943,357.68542835,864.23994311,62778.05238407,72.63960996,3016.8785189,55402.74861062,18.36426235,134994.12142248,5006.15771835,0.03708426,113.89418338,14836.16038758,130.26266967,33.09793584,9869.63278242,298.19481281,20.58606399,9102.04910832,442.14615833,426974.54402577,33671.07013348,0.07885966,67.89985695,1369.57619599,20.17053139
2017-11-20 02:30:00,67.14871461,536901.28279379,7995.70454791,437288.4654481,103229.42180583,0.2360671,96.79438091,114945.58155979,1187.52328884,771.97712415,276979.4275596,358.79227362,666.51120549,48323.76482907,72.50255424,1790.69278052,32687.71814451,18.25423015,231960.31497944,8629.37279461,0.03720193,94.72595007,12404.6744076,130.95328575,29.92252411,8963.91998582,299.57098381,0.04213332,18.64403318,442.50092774,33617.614003,2637.2348841,0.07844799999999999,60.49051037,1210.88271745,20.01773022
2017-11-20 03:00:00,46.61146799,372272.56268858,7986.71611819,277804.51724213,65770.3501565,0.23675047000000002,111.85193612,133461.34224227,1193.19653169,278.78386809,100316.5099965,359.83613644,933.69718209,67421.98077493,72.20968646,581.00375206,10650.30874993,18.33087774,361086.9506377,13285.78918923,0.03679387,177.49078367,23365.85590737,131.64546025,26.76417976,8012.47069939,299.37292198,12.06919543,5324.91302006,441.198674,5471.78952627,432.07225842,0.07896361,46.89946799,944.0574269,20.12938456
2017-11-20 03:30:00,73.59023414,586305.59906429,7967.16583275,81175.10319366,19231.01747518,0.23690782,120.17605995,143587.88766053,1194.81274157,2031.53871554,732162.43571176,360.39797327,1914.32728058,137350.51508053,71.74871113,11608.67084058,214195.57810236,18.45134391,38018.22192216,1405.10352506,0.03695868,83.49725399,11052.86724318,132.37402088,150.661427,45133.96510438,299.57213337,7.27911348,3219.5427784,442.29874795,2197.69105281,172.84348462,0.07864776,182.71643859,3647.21630855,19.96107376
2017-11-20 04:00:00,55.30655173,441893.80808962,7989.89982682,456732.70629927,108932.50815413,0.23850384,108.38063773,129086.64335979,1191.048937,1271.67699762,458804.01556811,360.7865963,320.53463915,23050.82122591,71.91366676,987.19323132,18087.34844062,18.32199397,226047.99078251,8406.51018768,0.03718905,36.48484397,4811.85697981,131.88646178,17.82291791,5323.47508177,298.68706732,78.84450798,35071.6632053,444.82062357,222871.56391016,17353.04649967,0.07786119,75.9635269,1523.24503572,20.05232113
2017-11-20 04:30:00,41.96054827,336431.30061364,8017.80039786,1159549.1196495,278134.92434968,0.23986471,81.45866754,96691.28195453,1186.99807981,640.09771994,229343.83217556,358.29503063,287.56006092,20658.18722915,71.83955644,327.36040754,5993.45292334,18.30842333,1076141.9316371,40577.07278945,0.03770606,48.83604351,6416.21365287,131.38274912,34.57526695,10303.6274649,298.00572414,52.5426102,23503.4852452,447.32237617,12598.62011415,976.71909063,0.07752587,13.40014065,268.75523059,20.05614997
2017-11-20 05:00:00,89.683226,716438.11787873,7988.54088811,130010.16960063,31035.92014375,0.23871917,345.78966717,412687.43229178,1193.46374826,274.00127993,98156.36216542,358.233225,740.36454888,53167.99989937,71.81327088,1969.19552373,35904.67546583,18.23316934,756825.41526298,28369.82275112,0.03748529,19.42837026,2561.42868389,131.83960618,16.49963207,4910.72308481,297.6262176,28.85996358,12926.73150095,447.91225966,37108.61989289,2866.47905282,0.07724563,131.03533293,2608.18486068,19.90443953
2017-11-20 05:30:00,35.68842909,285460.28871559,7998.6790115,132695.38790997,31635.95346673,0.23841034,173.102213,208485.17170986,1204.40500497,240.14932264,85809.32074312,357.31652206,1682.69664663,119984.02298681,71.30460693,886.06008665,16176.55078644,18.25671986,119897.85264877,4490.16080787,0.03744988,46.13689533,6089.14890053,131.98003153,48.67100397,14486.93338749,297.65018606,181.60769594,81943.74120184,451.21293333,65570.2189223,4999.98731513,0.07625393,99.16558207,1969.96729469,19.86543368
2017-11-20 06:00:00,67.84718352,542040.61685878,7989.13954473,481929.25587986,113444.76418071,0.23539713,544.45991575,665094.29116301,1221.56704639,1230.9845702,436301.45936922,354.43292298,709.7062788,50810.16197631,71.59322595,2584.03271618,47068.08923042,18.21497418,115757.85805624,4332.7412339,0.03742934,577.37236139,76840.68938195,133.08688555,102.36587484,30469.5820616,297.65370646,15.52032361,6966.80928187,448.8829909,45221.62887505,3476.46302709,0.07687611,51.16730812,1020.41876943,19.94278782
2017-11-20 06:30:00,44.5657783,357071.79156003,8012.24179585,70352.24666819,16663.13651266,0.23685294,208.69963666,252148.41870111,1208.18810581,433.51617575,155162.60637272,357.91653242,675.82639091,48501.69330984,71.76649796,3064.44745774,55736.49714713,18.18810663,413705.88006674,15352.18966276,0.03710894,167.27335585,22474.10956408,134.3555849,102.17085771,30542.2335027,298.93292654,17.87286984,7988.96484475,446.98836371,55284.10135225,4241.41869249,0.0767204,142.29557623,2872.90637444,20.18970969
2017-11-20 07:00:00,61.90051276,497516.17139583,8037.35137582,128023.58833332,30503.93146927,0.23826805,187.50315097,225545.54068225,1202.88933554,479.31370186,171496.6863995,357.79633616,1574.13203139,113292.14109971,71.97118084,1194.6642357,21912.32219529,18.34182487,366268.09201365,13718.65575843,0.03745523,83.31729541,11167.15528156,134.03165845,46.54117659,13891.59907967,298.47975701,32.75329967,14596.38070013,445.64611343,30699.64135892,2364.37201199,0.07701627,157.28744055,3147.87476418,20.01351635
2017-11-20 07:30:00,40.54598911,325834.94173653,8036.18184902,143480.19163486,34227.63276511,0.23855301,188.88004275,229248.54333168,1213.72560061,212.58886164,75885.49290242,356.95893151,1504.1545934,107372.8904598,71.38421205,1047.98877292,19192.5699436,18.31371713,40731.02992901,1529.9820968,0.03756305,113.58092249,15081.022313,132.77777625,33.67557213,10037.40371815,298.06186155,3.99033799,1775.27259141,444.89278749,78515.97012916,6081.96066571,0.07746144,305.2295933,6078.58190145,19.91478557
2017-11-20 08:00:00,52.79905482,424749.21850641,8044.63678288,34696.63683238,8246.17089046,0.23766484000000002,119.55938708,144508.57627499,1208.67612158,401.04463128,143354.08381833,357.45169648,766.14326345,54721.95945146,71.42523084,4683.3413535,86358.49882536,18.43950553,89176.0264685,3347.92301652,0.03754285,43.98403441,5803.92571474,131.95528315,85.88860657,25630.23587098,298.41252401,33.22088961,14753.65938223,444.10789582,186735.11074254,14714.50510415,0.07879881,154.68130246,3122.83993961,20.18886504
2017-11-20 08:30:00,40.76688139,328591.04177792,8060.24475196,151717.15970602,36225.69738056,0.23877125000000002,45.43736101,54733.42731559,1204.59080586,274.07963477,98092.8653637,357.89913922,1262.23057402,90603.17042199,71.78020584,874.74660924,16178.57470945,18.49515566,127840.16099028,4814.42246077,0.0376597,77.17539834,10225.07034775,132.49131935,44.89301418,13422.93939517,298.99839964,113.73688861,50622.76863459,445.08663155,285573.5071232,22544.88231133,0.07894598,36.09467418,725.52043045,20.10048426
2017-11-20 09:00:00,35.49327132,286275.45418201,8065.62606193,240989.7037168,57555.74056766,0.23883069999999998,60.2368496,72461.7713181,1202.94756115,297.99403356,106730.39569928,358.16286126,1661.36272499,118267.24228425,71.18688803,5085.85331062,95100.35879761,18.69899758,285559.06997826,10760.64200415,0.03768271,45.41428474,6031.16703801,132.80330346,130.55227299,39087.76632877,299.40318489,3.49279133,1560.81230889,446.86674966,227806.81064474,17990.42821262,0.0789723,0.05112497,1.03272434,20.19999898
2017-11-20 09:30:00,45.02609554,362249.25950363,8045.31805743,114062.91776795,27106.65768482,0.23764653,57.55523106,69352.06861771,1204.96551469,249.56660712,89523.84532843,358.71724331,2489.73902057,176686.00933773,70.96567466,3981.84913944,74329.18104001,18.66700079,50852.05780418,1917.91704021,0.03771562,199.13388968,26756.63913993,134.36507057,54.23208207,16259.31692204,299.80993355,37.19573002,16634.68562847,447.22030242,45802.23046725,3600.27136515,0.07860471000000001,1.06174296,21.44719715,20.19998998
2017-11-20 10:00:00,101.68381929,816598.61355527,8030.76260566,475799.94544521,113475.19076705,0.23849349,59.28349459,71595.99444822,1207.68849649,420.3938849,151196.81718736,359.65512967,561.03682564,39938.44144472,71.18684481,1589.28223837,29519.61246956,18.5741788,196950.35758339,7448.50549355,0.0378192,164.57153812,22114.18226496,134.37428195,40.42220547,12075.38043021,298.73136039,15.29125851,6845.90507758,447.7005652,16686.23734815,1308.05948525,0.07839151,88.0143459,1764.85705633,20.05192492
2017-11-20 10:30:00,46.34499866,372541.85215155,8038.44779206,67595.42170396,16124.99825251,0.23855163000000001,61.681163240000004,74406.18903525,1206.30327196,271.59809043,97602.99440249,359.36553989,796.19159369,56835.53214199,71.38424041,7058.68918083,131972.18080266,18.69641479,253787.02991514,9524.71089356,0.03753032,74.35763104,9970.27449762,134.08542416,136.910822,41030.21422773,299.68569049,22.36844801,10054.77233545,449.50692739,32799.00596648,2563.5069279,0.07815806,52.86561512,1066.36401179,20.17122111
2017-11-20 11:00:00,41.98217077,337633.46853774,8042.30611102,631359.5476494,152075.06937362,0.24086919999999998,23.98972357,28876.04496408,1203.68393907,148.11970375,53146.39001095,358.80702341,202.67143052,14531.24217392,71.69852275,4308.99296903,80625.219424,18.710919230000002,225437.86824727,8475.23162515,0.03759453,197.78690063,26656.20944791,134.77237048,210.76385517,63243.15963766,300.06643969,16.4949611,7394.39050125,448.28177868,76928.54095066,6048.82317835,0.07862911,68.81743564,1391.23288769,20.21628493
2017-11-20 11:30:00,56.009298,452024.54185724,8070.52682319,231615.85319891,55966.78199235,0.24163623,303.64367016,363406.53943329,1196.81908482,418.82185198,150656.2359794,359.71436367,913.53002507,65444.42139965,71.63904809,1378.80668393,25814.45375625,18.7223155,709609.90949624,26873.45907761,0.03787074,425.88559897,57487.18955963,134.98270356,145.41388808,43974.29132401,302.4077817,22.47492619,10088.24456485,448.86663829,86576.90395971,6859.24090876,0.07922714,163.18719755,3323.82738292,20.36818716
2017-11-20 12:00:00,131.7795657,1069629.5871311,8116.80916877,519444.52840332,124390.69596284,0.23946868000000002,396.03659755,470088.46229486,1186.98237789,671.8934872,240310.7017014,357.6619007,1064.92483285,76146.59662353,71.50419848,5284.29808267,97948.0557464,18.53567951,1619896.1232235,61380.34811096,0.03789153,337.54265068,45401.01717506,134.50453471,478.29044995,145161.17488125,303.50004875,50.23355403,22525.94666625,448.42430724,427953.60524484,34139.99702965,0.07977499,71.02496875,1455.20882994,20.4886937
2017-11-20 12:30:00,204.56776656,1666468.276463,8146.28963539,119493.18527816,28633.20856076,0.23962209999999998,154.06492867,182927.77228385,1187.34207624,1152.62948011,413314.76514336,358.58423914,969.04118448,69342.16120152,71.55749653,10478.44879908,193377.05300559,18.45474045,111056.070264,4170.78948219,0.0375557,159.84315624,21294.17135147,133.21916216,59.8996852,18069.49292317,301.66256905,126.14374258,56123.22590503,444.91486265,417700.78639411,33379.14477957,0.07991161000000001,116.71646788,2392.48894108,20.498298
2017-11-20 13:00:00,226.28820668,1852309.5465791,8185.62122063,365678.85606411,87609.26126974,0.23957978,422.38601868,500548.56757993,1185.05003821,338.47374571,121262.53542382,358.26275142,1119.70094539,80286.00014864,71.70307436,3722.77853393,69056.42490164,18.54969998,501822.2635564,18812.70970505,0.03748879,87.38479686,11709.28263361,133.99679411,135.77419642,40707.37945146,299.81675844,24.39291432,10875.15273929,445.8324494,225126.35206512,17935.21499467,0.07966732,125.13024769,2561.53050141,20.47091369
2017-11-20 13:30:00,96.69875569,789323.89085915,8162.70990486,225519.73790329,54269.35174979,0.24064125,160.73254687,191946.31972659,1194.19696548,473.2819468,170256.62445224,359.73614798,1712.96471621,122764.54559685,71.66787758,869.62773988,16191.42528869,18.61880037,455927.84323323,17140.19247837,0.037594090000000004,95.93509218,12839.09441608,133.8310531,79.84957734,24017.36504104,300.78261953,23.2651013,10414.8174725,447.6583763,1053050.6363625,84207.16045668,0.07996496,0.21220274,4.2926496499999995,20.229002
2017-11-20 14:00:00,199.956966,1642333.0077601,8213.43232303,287503.65397049,69288.1154094,0.24099907,435.92092688,517803.43152788,1187.8379761,674.06077886,243150.36968031,360.7246962,760.95179922,54630.58418592,71.7924371,2487.64893087,46236.18780567,18.58629938,807399.55980206,30767.60546448,0.03810703,82.9269044,11147.93434586,134.43085119,56.80581593,17102.05961802,301.06177225,98.40659363,43801.57307694,445.10811177,2398860.1038051,201807.73943124,0.08412651,76.54042624,1548.42508807,20.23016024
2017-11-20 14:30:00,179.63573657,1478998.1487255,8233.31802995,584239.97430955,141271.40956865,0.24180373,177.59506263,211212.26954888,1189.29133738,1264.50812892,458506.26714537,362.59653588,2212.28685972,158903.41052804,71.82767001,1718.95804553,31916.95943559,18.56761979,231461.19166222,8799.083478,0.03801537,349.7997033,46706.97768018,133.5249208,194.6435959,58469.80306193,300.39417835,129.32598425,57283.77607723,442.94096356,5697600.3006721,528250.70545389,0.09271459,425.39030049,8787.7583084,20.65810691
2017-11-20 15:00:00,233.35071875,1919483.5582481,8225.74521531,833602.57319217,202301.74027278,0.24268368,380.13077842,456247.82523779,1200.2391049,847.53255103,307704.00566152,363.05862858,462.52697779,33314.80852095,72.02781701,2749.45900234,51162.4341948,18.60818224,709566.77928708,26951.56210966,0.03798312,30.37035863,4058.04030153,133.61845182,144.22439951,43315.59848906,300.33474666,23.26070325,10334.85330578,444.30528151,1321486.0402496,121160.82852587,0.09168528000000001,251.05731455,5209.62458644,20.75073811
2017-11-20 15:30:00,101.90457152,836249.35897279,8206.20062966,251004.59710198,60641.28243202,0.24159429999999998,152.68856148,183269.42528192,1200.28261125,382.57848955,138679.98616728,362.48767234,657.12769971,47243.50938297,71.89395516,2497.84209131,46613.32933393,18.6614396,621862.95942306,23659.58915354,0.0380463,367.16791424,49257.98262741,134.15655539,85.91999726,25799.75141545,300.27644597,7.75767828,3453.44241061,445.16442754,831920.47969678,75478.91269163,0.09072851,264.30574146,5403.69777645,20.44487473
2017-11-20 16:00:00,81.48550172,669781.14929301,8219.63582668,431156.45530227,103954.03423902,0.24110513,121.97934193,145754.55785018,1194.91182313,748.99816233,272412.66759055,363.70271823,1062.09344755,76584.84921972,72.10744911,4876.83971647,91136.07697456,18.68752763,1124893.5215057,43009.3272134,0.03823413,624.57359769,84303.29267205,134.97735572,121.19150193,36456.45369768,300.81691469,15.87849434,7077.4163506,445.72339159,512637.87127395,46233.96366531,0.09018834,308.26846329,6269.39818239,20.33746207
2017-11-20 16:30:00,99.34865683,818300.64162063,8236.65530799,167030.83423162,40421.14101557,0.24199807,155.0926029,185230.64230365,1194.32286801,1103.15000377,402871.39353182,365.20091751,539.80183767,38933.4285544,72.12540943,2953.63593859,55326.17553088,18.73154873,908529.50566515,34828.20145991,0.03833469,1665.81578848,230984.74471898,138.66163732,323.39370027,98147.12545897,303.49114833,23.63011451,10555.6270879,446.70232484,261396.17069424,23535.95186438,0.09003939,96.3812698,1965.85307216,20.39662972
2017-11-20 17:00:00,81.20310017,670901.68515433,8262.0205848,707067.21000564,171761.54616061,0.2429211,141.10262058,168486.89263771,1194.07344771,394.71746956,144154.02988586,365.2081324,462.27162683,33308.33796079,72.05360664,3784.51138573,70784.29856703,18.70368228,768713.46719596,29679.06780187,0.038608750000000004,282.98629772,39061.96017598,138.03481119,122.38285051,37128.89694979,303.38316843,49.46138475,22075.52621112,446.31840217,403272.2260801,36602.06678866,0.09076267,465.33087175000003,9533.29108372,20.48712359
2017-11-20 17:30:00,98.45094245,814820.18828061,8276.40820903,162871.92209188,39654.85957884,0.24347265,81.98993614,97939.39628317,1194.5294861,586.86234948,213915.35617025,364.50686666,307.24210999,22198.83244907,72.25192031,973.00839801,18202.03998979,18.7069711,3308768.6653495,129321.37138056,0.03908444,531.28809281,73616.45710833,138.56221907,46.16278209,13992.91186864,303.12106929,19.8582407,8895.45967778,447.9480238,230915.81199142,20614.359055,0.08927218,82.4673489,1692.2553068,20.52030687
2017-11-20 18:00:00,85.83959201,707775.02692756,8245.32142283,349191.9065435,85096.4838744,0.24369546,224.80489331,270271.2697379,1202.24816176,572.27529882,208442.82165498,364.23522399,388.8959826,28090.65652723,72.2317992,639.95594968,11982.32462939,18.72367095,3708174.8936554,146724.45573037,0.03956783,176.80407589,24553.60806299,138.87467208,75.74569339,22947.36903657,302.95278859,31.35519107,13976.91497951,445.76079757,327593.84947563,29088.85603444,0.08879548,338.14093688,6935.90943242,20.5118892
2017-11-20 18:30:00,152.22629262,1250342.3850605,8213.70844379,910222.22298094,221767.38839775,0.24364092,247.58635928,297383.29152249,1201.12954682,1386.81141786,507672.91515151,366.07206186,1322.44192939,95652.30295451,72.33005913,4609.68419612,86452.70513973,18.75458306,1687413.8007278,66378.36818325,0.039337330000000004,1202.97809331,169070.78925647,140.54353125,135.91856638,41287.676207,303.76774348,97.81642351,43571.82789037,445.44490921,1279914.6060863,117566.98909982,0.09185533,188.24225179,3861.09529227,20.51131058
2017-11-20 19:00:00,58.10130691,477890.944926,8225.13245125,116612.8148924,28317.89648341,0.24283691000000002,196.1753147,235063.45954513,1198.23159149,428.92583058,157166.28781022,366.41833297,994.51574042,71992.01606878,72.38901622,1949.30142378,36644.31261421,18.7986897,451534.55478335,17716.27583337,0.0392357,318.55514657,44964.69176401,141.15198654,212.91682428,64892.84258002,304.78024834,132.2648534,59248.63072404,447.95445805,775489.56100312,73034.3115794,0.09417832,582.084799,12153.28166263,20.87888514
2017-11-20 19:30:00,154.30709052,1269370.8041335,8226.26361404,191794.51620082,46650.92324022,0.24323387000000002,75.69316774,90967.42781271,1201.79179348,807.14818286,295952.15443576,366.66396669,1309.8370052,94748.37516929,72.33600424,4611.7702559,86961.61293847,18.8564495,904203.90884199,34838.18591241,0.03852912,345.91511682,48535.5308894,140.31052281,251.79503714,76670.6956935,304.496453,15.17098126,6783.81459662,447.15727218,1416946.7273312,136142.76465805,0.09608178,57.76524171,1207.49734638,20.90352798
2017-11-20 20:00:00,97.41629513,798900.53528272,8200.89220408,1030700.1252839,252190.65324287,0.24467897,79.8774908,95790.34873918,1199.21579633,451.77872145,165823.88952283,367.04670151,377.33192959,27214.034325,72.1222674,3253.63589611,60468.27767518,18.58483235,363445.15522314,14021.77811254,0.038580170000000004,185.50877006,25973.32813857,140.01132199,160.09070752,48410.3892649,302.39349937,21.34371544,9538.54591898,446.90185013,675806.48340407,63817.4286389,0.09443151,27.28033724,567.06450576,20.78656509
2017-11-20 20:30:00,58.83923172,484893.16903245,8240.98403153,222124.52579337,54553.24393364,0.24559757000000002,109.92379479,131716.07278034,1198.24895994,655.01722815,241462.48702553,368.63532232,804.91672353,58472.9414256,72.64470934,903.80479386,16973.21319159,18.77973352,281986.05124314,10933.95492302,0.0387748,269.89762377,37819.64064267,140.12587482,285.5169782,87532.18076495,306.57434565,75.89831104,34032.82706071,448.40032135,381943.26557961,36002.32487829,0.09426092,59.7948694,1245.98247782,20.83761517
2017-11-20 21:00:00,34.21282507,282073.79599916,8244.68004095,329732.49301656,81107.38922161,0.24597936,108.66222391,130119.5717634,1197.46832966,371.34854944,136841.62541366,368.49915159,1451.17732443,105916.89536874,72.98687319,886.87317934,16682.109495,18.81002817,1321628.7373134,51582.76408327,0.03902969,34.66822338,4856.54724005,140.08641824,79.85441694,24271.11507882,303.94204865,14.66771794,6565.37335464,447.6070089,419787.32914066,40265.54412469,0.09591891,1441.06023804,30249.09168611,20.99085859
2017-11-20 21:30:00,69.49588395,573976.85271386,8259.14888897,305064.81319103,74678.76858427,0.2447964,102.6722096,122751.66473375,1195.56854977,1171.06625842,434235.78937553,370.80377498,1551.31321111,113196.89295978,72.96843226,5123.51367481,95890.51344034,18.71577193,334924.97452748,13057.09812395,0.03898514,78.20260802,10943.08130173,139.9324342,89.42170498,27129.01750023,303.38291476,16.62606324,7445.84888786,447.84196838,325445.61004531,30911.44660194,0.09498191,196.84058399,4142.31102291,21.04398868
2017-11-20 22:00:00,106.58742726,882590.91374456,8280.44110297,129905.62763155,31911.78066058,0.24565356,88.58738306,105849.28709551,1194.857365,791.82821047,294610.2833978,372.06338382,1061.39260527,77426.41338351,72.94794876,5890.44034039,110239.34155462,18.71495765,675210.58018401,26332.78192273,0.038999360000000004,59.89782023,8368.41391611,139.7114934,81.03533409,24612.88651713,303.73030226,60.9346505,27388.53104861,449.47383506,396129.3349611,36617.77221213,0.09243893,812.32166195,17257.98333297,21.24525805
2017-11-20 22:30:00,83.05528234,687464.76097963,8277.19491898,132526.78244602,32424.2346791,0.24466175,112.12729868,134305.52551649,1197.79506951,639.45650467,238017.0092327,372.21766843,892.340433,65175.95931995,73.0393434,982.48698362,18377.42378691,18.70500484,404425.57850065,15847.40327494,0.03918496,114.45296999,16013.74538247,139.91550751,201.66599069,61458.71886026,304.75499934,42.77611475,19234.92121655,449.66499012,567171.39381634,52256.71579189,0.09213566000000001,193.69103887,4090.96285946,21.12107448
2017-11-20 23:00:00,74.82512799,620451.48685394,8292.02038834,133406.0168121,32480.20752942,0.24346883,417.44718689,505938.50804806,1211.98207566,755.25534765,279584.42755297,370.18530014,1672.69892243,121976.08895559,72.92172387,7721.36397746,143874.33905282,18.63328026,485483.27285807,18788.12684887,0.03869984,171.32176067,23840.33335726,139.15531374,69.143782,20926.71345276,302.65503053,184.5543121,83170.1531535,450.65407687,217193.10896292,20296.15140406,0.09344749000000001,342.62624293,7306.24967525,21.324255870000002
2017-11-20 23:30:00,184.87829941,1528969.6057449,8270.14100964,647887.6319553,156123.25787069,0.24097273,1133.0011516,1401267.5806369,1236.77507181,1147.97989615,423574.49252214,368.97378947,1216.57321869,88251.53340245,72.54107853,3867.13245226,71679.40751978,18.53554498,706413.75127221,26940.42565983,0.03813689,282.80770041,38813.51536341,137.24348844,177.18716644,53723.20455549,303.2003143,1581.19060535,751461.74506283,475.25057543,373039.51396824,34012.00268008,0.09117533,922.92465302,19493.20440299,21.12112222
2017-11-21 00:00:00,133.88424657,1103588.1447379,8242.85285992,723508.32657394,174425.2441472,0.24108256,422.00903495,520998.55056996,1234.56728984,747.1138103,275232.58278626,368.39445207,1943.5308013,140939.9968106,72.51750099,3642.93985823,67348.99169402,18.48753872,330637.56362001,12604.49858191,0.03812179,207.72138761,28614.91596964,137.75623347,395.25083286,121201.61838264,306.64481465,2414.47049925,1205404.9225695,499.24193438,72480.71286297,6641.81023774,0.09163555,106.42718797,2246.78106512,21.11096899
2017-11-21 00:30:00,69.01953521,569334.36199917,8248.88722108,281520.85921698,68073.07912602,0.24180474000000002,134.79913427,165150.58356826,1225.16056547,410.7415995,151674.60898696,369.27014252,1136.44143254,82682.27268047,72.75541907,1882.7756955,34727.38424248,18.44478039,706765.59427108,27121.91431522,0.03837469,261.82359148,36398.46055795,139.01902556,319.11190275,98501.11883188,308.67265677,1300.1644714,632742.66367015,486.66355494,1020764.7285567,97940.86698875,0.09594852,92.6654946,1957.81412076,21.12775773
2017-11-21 01:00:00,60.07089167,496771.65524511,8269.75663977,564566.74883167,138076.03119578,0.24456989,248.1912747,304193.34337323,1225.64076332,332.21209216,122960.17150345,370.1255144,473.74785698,34485.01076344,72.79190872,2191.44252994,40759.37743517,18.59933668,733955.15240864,27988.62803515,0.03813397,523.85805265,73253.6370771,139.83489746,97.53545803,30027.71821392,307.86463528,132.80852279,64089.08283074,482.56754524,605703.10002326,58175.4359308,0.09604612,365.98445451,7710.9013486,21.06893135
